date,renderedContent,sentiment,location
2020-06-12 19:35:15+00:00,day workingfromhome took my handfeeding animal game to a new coronavirus pidgeon pigeonsofinstagram ealing united kingdom instagramcompcbwnktmjgqm,1,London
2020-06-12 17:22:13+00:00,reconnectfocus pause share create reconnect stayhealthy bulthaupinternational bulthaup newways togetherwearestronger stayhome trustinyourself architecture flattenthecurve workingfromhome bulthaupshowroom kitchenshowroom,2,London
2020-06-12 11:10:59+00:00,a survey on uae businesses and workingfromhome has shown that of employers has seen an increase in productivity didn t see any change and said that the impact of this new flexible working arrangements was slightly negative,0,London
2020-06-11 21:56:21+00:00,day workingfromhome the rain wont stop is from feeding the coronavirus umbrellabuddy ealing united kingdom,1,London
2020-06-11 21:49:55+00:00,day workingfromhome welcome to lisas ratchet hair homehaircut lisasratchethairsalon ealing united kingdom,1,London
2020-06-11 12:25:43+00:00,sweet little pickmeup happy hamper from the dept heads if you need me i ll be bouncing off the walls with enumbers and prosecco bubblesplaystation happyhamper workingfromhome walthamstow united,2,London
2020-06-11 11:14:22+00:00,workingfromhome getting alot done,2,London
2020-06-10 12:25:08+00:00,meetingzoommeetingshort lunch break to prepare smthg for my two homeschooled loyal customers bacon amp cheese toastie today teen age group hence ketchup and cornichons to replace mustard which run out workingfromhome covid gender inequality,1,London
2020-06-10 12:18:16+00:00,that moment when you ve just mastered the audio recording of next week s assembly and you get a holler from upstairs about a wobbly tooth workingfromhome,1,London
2020-06-10 11:46:23+00:00,lockdown hasn t been plain sailing but this is a picture of a little perk more time at home means more bread making one loaf is in the oven while the next one proves in the bowl restful baking loaf bread workingfromhome,2,London
2020-06-10 09:39:22+00:00,reconnectbulthaup bulthaupmayfair focus pause share create reconnect stayhealthy bulthaupinternational bulthaup newways togetherwearestronger stayhome trustinyourself architecture flattenthecurve workingfromhome bulthaupshowroom,2,London
2020-06-09 20:41:02+00:00,this time last year i was counting down the days till the summer holidays this year i m counting down the days till i m back in that classroom teaching my students teacherlife missmyclassroom students quarantinelife workingfromhome teams,0,London
2020-06-09 15:20:29+00:00,day workingfromhome remember when it was hot and sunny good coronavirus summer britishsummer ealing united kingdom instagramcompcbobojmpmpe,2,London
2020-06-09 13:41:46+00:00,lifeinvisable gracejones working hard or hardly working workingfromhome,1,London
2020-06-09 12:11:14+00:00,turn up the volume peeps i mean i m a natural i wonder if you can trick anyone in your family lol recording lessons for kids teacher workingfromhome gayteacher hanwell london united kingdom instagramcompcbnrzxbfupx,1,London
2020-06-09 07:34:44+00:00,workingfromhome lockdown lewisham lewisham united kingdom,1,London
2020-06-08 13:32:30+00:00,theres a bird outside my window that wont bloody stop chirping birdsong workingfromhome,0,London
2020-06-08 08:01:30+00:00,a little bit of normal starbucks in hand and at my home desk by baby steps happy monday all wfh coffeetime monday coffee letsdothis cnn cnnsport workingfromhome london united kingdom,2,London
2020-06-06 18:49:58+00:00,pausebulthaup bulthaupmayfair focus pause share create reconnect stayhealthy bulthaupinternational bulthaup newways togetherwearestronger stayhome trustinyourself architecture flattenthecurve workingfromhome,2,London
2020-06-06 16:58:44+00:00,today i have someone giving a hand while working from home thank you murchic lockdown workingfromhome canonbury,2,London
2020-06-06 10:02:54+00:00,day workingfromhome when she isnt grumpy sleepy hangry or generally in a mood piglet can be quite affectionatecoronavirus cat cats catsofinstagram ealing united kingdom,2,London
2020-06-06 08:16:50+00:00,the results of our future of work survey are in heres a summary of the findings and some reflections on themspacelabcoukthefutureof futureofwork futureofworking futureworkplace postcovid workingfromhome wfh design workplacedesign workplacestrategy,1,London
2020-06-05 23:06:44+00:00,the agonizing question is new york city worth it anymore newyork newyorkcity brooklyn bronx manhattan harlem cities queens wfh workingfromhome careers us usa usaonfire usaprotest usarevolts pandemic,0,London
2020-06-04 15:39:07+00:00,the weather has turned and its coming to the end of the week so time for a netflixparty with work colleagues wellcometrust stayconnected workingfromhome,2,London
2020-06-04 15:29:29+00:00,day workingfromhome i finally made a cake ball with caramel buttercream coronavirus baking homebaking homemade cake cakesofinstagram ealing united kingdom,1,London
2020-06-04 15:26:54+00:00,day workingfromhome someone stayed up all night running around now she cant keep her eyes coronavirus cats cat catsofinstagram sleepycat ealing united kingdom,1,London
2020-06-04 15:22:30+00:00,day workingfromhome a cattrain has formed on the sofa neither will move the feline coronavirus catsofinstagram cats cat ealing united kingdom,1,London
2020-06-03 09:56:30+00:00,i thought the office could do with a splash back workingfromhome,1,London
2020-06-02 19:30:06+00:00,workingfromhomecheck out this guide from smartbloggerhq it includes essentials for your home office apps thatll help you workremotely and tips from the smart blogger team who have been doing this kind of thing for decades,2,London
2020-06-01 21:41:45+00:00,day workingfromhome just some ducks and pigeons sharing bread no coronavirus worries for coronavirus duck ducksofinstagram pidgeon pigeonsofinstagram ealing united kingdom,1,London
2020-06-01 17:30:01+00:00,it s a bye bye from the tiny balcony days seems er appropriate day workingfromhome viewfrommywindow garden quarantinelife tinybalcony lockdown spring muswellhill london uk muswell hill,1,London
2020-06-01 09:53:54+00:00,pausefocus pause share create reconnect stayhealthy bulthaupinternational bulthaup newways togetherwearestronger stayhome trustinyourself architecture kitchendetails homeinteriors coffee flattenthecurve workingfromhome,2,London
2020-06-01 09:00:36+00:00,hello is that hr id like to file a harrassment in the work place claim pleasesiamesecatsofinstagram catsofinstagram workingfromhome monday london united kingdom,1,London
2020-05-31 19:51:03+00:00,order at sacredcafecoukshop sacred gourmet coffee for try boxes of capsules or arabica beans also available as ground coffee enjoy morning or lunchtime nespresso compatible workingfromhome coffeeofmotorsport porscheraces code for treat on us,2,London
2020-05-29 17:53:56+00:00,what a week started with a bank holiday followed by a successful job interview and the rest of the week has been a blur looking forward to my new challenge newjob workingfromhome onlineinterview,2,London
2020-05-29 16:41:58+00:00,day workingfromhome we had a visitor today the hisses and growls could still be heard despite the social coronavirus cats catsofinstagram socialdistancing catvisits ealing united,1,London
2020-05-28 20:10:57+00:00,back in the ensuite makeshift soundbooth to work on the audiobook will eventually get soundproofing foam workingfromhome hardlyworking voiceover audiobooks acx audible sidehustle hainault london,1,London
2020-05-28 16:58:52+00:00,day workingfromhome gone are the days where piglet would insist on napping on my shoulder now the windowsill has replaced me i did wonder where the snoring noise was coming coronavirus cat,1,London
2020-05-28 11:43:29+00:00,feeling a bit stiff these simple and easy exercises amp stretches will help you stay comfortable whether you re workingfromhome or if you re back at the office all thanks to the helpful resources provided by our amazing nhsuk nhsuklivewellexer,2,London
2020-05-28 10:55:57+00:00,nice and busy working productive day this far workingfromhome,2,London
2020-05-28 09:24:02+00:00,if you find yourself feeling uncomfortable or a little stiff from long period of sitting try these stretches demonstrated by soft tissue therapist hayley hopkins you don t even need to leave your seat and they only take a few minutesworkingfromhome remoteworking deskwork,1,London
2020-05-28 07:13:11+00:00,tbt this time last year angela karen amp sharon of the charalle team happy thursday everyone charallegroup workingtogether workingfromhome whatadifferenceayearmakes thursdaythought thursdaymotivation recruitment newrole newjob jobsearch vacancies jobvacancy,2,London
2020-05-28 07:00:04+00:00,all set up and ready to go in the home office this morning mrdanielmatthews workingfromhome,1,London
2020-05-27 17:19:29+00:00,day workingfromhome any box that enters this house becomes chickens property throwing them away is not an optioncats catsofinstagram box coronavirus ealing united kingdom,1,London
2020-05-27 14:56:25+00:00,all by myself a coronavirus wfh tragedy via youtube video lonely workingfromhome wfh funny allbymyself homeoffice,1,London
2020-05-26 21:44:12+00:00,official working hours are however ive been logged onto microsoftteams and emails taking care of a few tasks after dinner hardly ever got out of the office on time anyway lol working patterns are so blurred in this day and age workingfromhome work,1,London
2020-05-26 21:14:22+00:00,day workingfromhome just some ducklings chilling in the sunducklings ducksofinstagram ducklife ducklingsofinstagram coronavirus ealing united kingdom instagramcompcaqmtcpqoh,1,London
2020-05-26 17:45:42+00:00,working from home is much harder than it looks hammockinspirationworkingfromhomelondon maze hill instagramcompcaqokxjkuk,0,London
2020-05-26 17:26:42+00:00,now den english campsites to open from july rumours of tiny balcony budget breaks unconfirmed day workingfromhome viewfrommywindow garden quarantinelife tinybalcony lockdown spring muswellhill,1,London
2020-05-26 17:22:11+00:00,workingfromhome tales this morning while discussing project planning i saw a naked man very awkwardly lean out of an apartment window and shake underpants he then returned in the underpants and shook a tshirt is this a new approach to washing clothes,1,London
2020-05-26 14:04:10+00:00,working on building up my home jungle plants plantlife workingfromhome jewelleratwork houseplantaddict greenlondon camden town,1,London
2020-05-26 09:46:54+00:00,work in progress titledladybirdplaying with ideasabstractexpressionism ladybird hope boundless workingfromhome keyworkers keyworkerappreciation nhsheroes nhs,2,London
2020-05-26 06:35:08+00:00,it s an early start and back to work today loads to do look out for updates and news have a great day and stay safe mrdanielmatthews tuesday backtowork workingfromhome staysafe stayalert,2,London
2020-05-25 19:33:38+00:00,my version of workingfromhome all set for the week aheadmusicproduction logicprox housemusic disco sequencer logicpro daw london united kingdom,1,London
2020-05-25 19:11:57+00:00,cloudbusting day workingfromhome viewfrommywindow garden quarantinelife tinybalcony lockdown spring muswellhill london uk clouds sky bluesky vapour vapourtrail muswell hill,1,London
2020-05-23 06:47:48+00:00,why zooming teamsing blackboarding etc are so exhausting online workingfromhome covid corona lockdown see thread,0,London
2020-05-22 16:45:27+00:00,big stretch from the tiny balcony to get this one day workingfromhome viewfrommywindow garden quarantinelife tinybalcony lockdown spring muswellhill london uk muswell hill,1,London
2020-05-22 08:25:44+00:00,apologies to mr rs team not sure my chick finger puppet rapping routine was quite the contribution they expected on todays stand up but mini r found it hysterical workingfromhome workingfamilies,1,London
2020-05-22 07:55:13+00:00,you had us at naps workingfromhome wfh mentalhealth wellbeing productivity,2,London
2020-05-22 07:41:12+00:00,boss slams those working from home as off work charallegroup workingfromhome productive organise plan recruitment hours workhours homeversusvofficehrgrapevinecomcontentarticl,1,London
2020-05-21 22:09:04+00:00,day workingfromhome she is now monitoring my productivity by sitting above me on the desk i think even the cats are bored nowcoronavirus cat catsofinstagram cats ealing united kingdom,0,London
2020-05-21 20:07:42+00:00,seems to be the thing right now lots of companies moving to work from home the new future of work workingfromhome twittercomtechnologysta,1,London
2020-05-21 16:26:43+00:00,where has the week gone workingfromhome remotework emailgeeks summerdays,1,London
2020-05-21 13:00:53+00:00,new zealand pm ardern floats fourday week as a way to help the jacindaardern wellington newzealand business money trade economy recovery jobs corporate wfh workingfromhome workfromhome careers,1,London
2020-05-21 11:48:50+00:00,quick amp easy lunch for my homeschooled children i am now a chef with two demanding but regular customers they never fail to turn up times a day every dayand religiously ask for and snacks bspucl gender inequality workingfromhome ucl career,1,London
2020-05-21 08:38:55+00:00,day workingfromhome i think its disgusting taking advantage of people during these unprecedented timesher meows are lies people wake coronavirus cat catsofinstagram greedycat ealing instagramcompcacykponyvu,0,London
2020-05-21 08:36:02+00:00,day workingfromhome recieved confirmation that doesnt want to kill me yetor she is creating the cover story for my coronavirus girlfriend tea fibreone ealing united,2,London
2020-05-21 08:09:20+00:00,day workingfromhome it took my nan posting me some yeast but i finally made bread bread breadmaking breadbaker coronavirus ealing united kingdom,1,London
2020-05-20 15:14:17+00:00,today were working from out outdoor office workingfromhome sunnydayinstagramcomstoriesbrigit,1,London
2020-05-20 15:03:30+00:00,workingfromhome london united kingdom instagramcompcaafynyholus,1,London
2020-05-20 12:10:23+00:00,day of selfisolationi had my first ever zoom meeting today it went better than i expected it to even though i accidentally muted myself one or twice now its time for my daily dailywalk keepingfit sunshine workingfromhome zoommeetings thingstodo,2,London
2020-05-20 11:37:08+00:00,challenging my inner nancy from the musical oliver for this song request always look on the bright side of life singing music workingfromhome singingoutloud professionalsinger singingteacher,2,London
2020-05-19 20:22:30+00:00,i already workingfromhome but here is my desk,1,London
2020-05-19 18:25:35+00:00,issuing updated health amp safety and programmes from home today locksleyarchitects adapting westlondon workingfromhome architect dashboard programme projectmanagement holland park,1,London
2020-05-19 18:04:29+00:00,line o sunshine day workingfromhome viewfrommywindow garden quarantinelife tinybalcony lockdown spring muswellhill london uk sunshine sunlight rayoflight muswell hill,1,London
2020-05-19 12:42:34+00:00,fetch the rosérosé nicoise workingfromhome lunch walthamstow united kingdom,1,London
2020-05-19 11:06:47+00:00,day of selfisolationtoday is all about getting work done from home i made a start about an hour ago and i got so much more to complete the best thing to do is go for my daily walk now and continue with the work when im dailywalk workingfromhome meh,2,London
2020-05-19 10:58:40+00:00,making the most of working in my garden for a day in a row sun sunshine summer summertime britishsummer sunny goodweather workingoutdoors workingalfresco workinginthegarden garden workingfromhome,2,London
2020-05-18 20:19:55+00:00,abseiling of course from the tiny balcony i was a cub scout you know hitch hitch boom day workingfromhome viewfrommywindow garden quarantinelife tinybalcony lockdown spring muswellhill london,1,London
2020-05-18 13:15:55+00:00,day of selfisolationim not a big fan of mondays as i feel like its an extension of the weekend it also means i become lazy and unproductive the plan is to get out and get my daily exercise then get some work done in the dailywalk workingfromhome,0,London
2020-05-18 07:05:30+00:00,a good start to the week when your boss messages the team to remember to take a walk as the sun will be shining today mentalhealthawareness workingfromhome,2,London
2020-05-18 06:48:11+00:00,today i will not work for hours today i will not work for hours today i will not work for hours checks todo list oh am i alone in this perhaps i m inefficient suggestions please edutwitter teacherlife workingfromhome overthisnow,1,London
2020-05-17 12:45:55+00:00,match greuther furth v hamburg on btsport still in my slippers sgfhsv workingfromhome,1,London
2020-05-16 08:03:21+00:00,every day i listen to and today it went to a whole new level of greatness and reality when marthakearneys home phone rang in the background live on air handled with brilliance and humour lockdown workingfromhome,2,London
2020-05-15 20:50:58+00:00,friday ootd reddress workingfromhome formalfriday vintageinspired crystal palace london instagramcompcaopkvlhvai,1,London
2020-05-15 18:32:31+00:00,four candles for friday hic hic boom day workingfromhome viewfrommywindow garden cans quarantinelife tinybalcony lockdown spring muswellhill london uk beer fourcandles muswell hill instagramcompcanuvgndyh,1,London
2020-05-15 17:34:46+00:00,my new home office weeks of lockdown and i feel really undervalued working my ass off wfh uk workingfromhome qmul bathroom london stockwell,2,London
2020-05-15 11:40:45+00:00,japanese offices struggle to adapt to social distancing japan tokyo abe corporate business money coronavirus coronavirusoutbreak coronavirusupdate covid workingfromhome workfromhome wfh,0,London
2020-05-15 06:27:47+00:00,trust metake a day off it s okput the card down workingfromhome amazon,2,London
2020-05-14 21:44:59+00:00,the new homeofficehave repurposed spare tv as a bigger screen for laptop wfh lockdownworking workingfromhome homeisthenewoffice wellbeing i just need to ensure the flowers are a,1,London
2020-05-14 17:53:06+00:00,day workingfromhome piglet and chicken have really changed coronavirus duck ducksofinstagram ducks pidgeon pigeonsofinstagram ealing united kingdom instagramcompcalwbpyhhgm,1,London
2020-05-14 17:50:57+00:00,day workingfromhome saw these little guys on our walk coronavirus duck ducks ducksofinstagram ducklings ealing united kingdom,1,London
2020-05-14 13:11:35+00:00,workingfromhome london united kingdom,1,London
2020-05-14 09:02:34+00:00,designing for work in a postpandemic world requires us to think about how we create our workplaces and our homes futureofwork workingfromhome postcovid design architecture workplacedesign housing mixinteriors twittercomwearespacelab,1,London
2020-05-14 07:13:21+00:00,if youve been working from home have you been more productive and are you working longer hours without realisingcharallegroup workingfromhome productive organise plan recruitment hours,1,London
2020-05-13 14:35:09+00:00,the new normal wardrobe working from home in style during lockdown style workingfromhome workingonline homeoffice lookgoodfeelgood lookafteryourself staysmart staypositive professionalimage newnormal onlinepresence,2,London
2020-05-13 13:57:39+00:00,day workingfromhome this is the last time we try and grow coronavirus catsofinstagram cat vegetables ealing united kingdom,1,London
2020-05-13 07:47:54+00:00,manhattan faces a reckoning if working from home becomes the norm newyork newyorkcity brooklyn bronx newyorktough newyorkcoronavirus barclays jpmorgan goldman wallstreet business money realestate workingfromhome workfromhome wfh career,0,London
2020-05-13 07:41:25+00:00,daily tips stayhome coronavirus lockdown homeschool homeschooling workingfromhome uk croydon united kingdom,1,London
2020-05-12 19:54:52+00:00,because the thing above the tiny balcony is another tiny balcony day workingfromhome viewfrommywindow garden plants quarantinelife tinybalcony lockdown spring muswellhill london uk nature clouds,1,London
2020-05-12 18:27:06+00:00,dont wait until the end of the day to tackle stressful activitiesdo them early and switch off your head at nightcredit lukeorrinillustration lukeorrincomosteopathy mentalhealth london workingfromhome art drawingoftheday stress mindfulness,1,London
2020-05-12 17:14:35+00:00,todays walk went a lot quicker than usual as there were only a few people out and i was properly into one of my lockdown dailywalk stayingfit walking workingfromhome enfield winchmorehill fitbit audible,2,London
2020-05-12 17:04:41+00:00,day workingfromhome i sense a hostile takeover is about to happencat catsofinstagram hostiletakeover coronavirus ealing united kingdom instagramcompcaghsxqhgkn,1,London
2020-05-12 12:20:31+00:00,covid thought of the daycooking has always been there for me not a newly lockdown related endeavour however cooking full board for my kids every day while workingfromhome is a challenge to say the least todays lunch back to basics gender academic inequality,0,London
2020-05-12 10:15:40+00:00,day of selfisolationyou know its going to be a good day when you begin your day with good coffee and pastry the plan is to get some work done this morning and then go for an evening lockdown workingfromhome sunnyday eveningwalk safedistancing,2,London
2020-05-12 10:09:28+00:00,meet the fuckerscoronavirus workingfromhome askdrh,0,London
2020-05-11 20:28:30+00:00,the invisible load of motherhood working from home during covidgender inequality pandemic workingfromhome women employment,0,London
2020-05-11 17:58:05+00:00,the lawn ranger lawn free lawn again day stay alert ha workingfromhome viewfrommywindow garden plants quarantinelife tinybalcony lockdown spring muswellhill london uk nature lawn,1,London
2020-05-11 16:46:02+00:00,eat well a dayeat what you love eat somethings that you dont but know you shouldcredit lukeorrinillustration lukeorrincomosteopathy mentalhealth london evolutionosteo workingfromhome art drawingoftheday food foodie love eatingwell fitfam,2,London
2020-05-11 12:14:58+00:00,i think doris can jump or fly she just nibbled the bottom of my foot workingfromhome tortoisesoftwitter,1,London
2020-05-11 10:32:05+00:00,day of selfisolationnow that my birthday celebrations and the weekend is over its time to get back to working from home and plan some lessons hopefully when the wind dies down in a bit i shall attempt to go for a lockdown workingfromhome windyday,2,London
2020-05-10 21:58:31+00:00,working from home with kids see how you can improve productivity and efficiency londonaccountants taxadvisor workingfromhome workingwithkids howtokeepbalance accotax accountant accotax,2,London
2020-05-10 15:10:03+00:00,make time to do something you love at least once a daysing dance read cook or drawcredit lukeorrinillustration lukeorrincomosteopathy mentalhealth london evolutionosteo workingfromhome art drawingoftheday success love happiness kindtoyourelf,2,London
2020-05-10 08:26:22+00:00,couldnt agree more definitely bites back at management always proclaiming workingfromhome should be limited to once a week at best so last century i wish we would never go back twittercomnadinedorries,0,London
2020-05-09 15:53:37+00:00,everyone feels better with a little success make it a goal to complete something each day credit lukeorrinillustration lukeorrincomosteopathy mentalhealth london evolutionosteo workingfromhome art drawingoftheday success goals tasks taskoftheday,2,London
2020-05-09 15:37:07+00:00,i am putting together a new office chair for workingfromhome and midconstruction ive just told it to f off and im now having tea and biscuits i would rather do a double ikea flatpack wardrobe than this,1,London
2020-05-08 16:45:27+00:00,day workingfromhome chicken has taken to the bed for the bank holiday weekendcoronavirus cat catsofinstagram bankholiday bankholidayweekend london united kingdom,1,London
2020-05-08 11:06:55+00:00,fresh smoothies done bircher muesli done much needed exercise done now trying to take an arty photo of this mess happy friday guys now back to caffeine homeschooling workingfromhome,2,London
2020-05-08 06:58:19+00:00,dsvhnco a great camera certified for msteams and the ultimate high end usb webcam to workingfromhome,2,London
2020-05-07 22:36:53+00:00,ipad pro gen touch screen replacement limgsm computerrepair croydon workingfromhome latenightwork limgsm professional it solutions,1,London
2020-05-07 19:58:17+00:00,day workingfromhome viewfrommywindow garden plants quarantinelife tinybalcony lockdown spring muswellhill london uk nature clouds muswell hill,1,London
2020-05-07 19:19:15+00:00,its the best meal of the day it will set you up to tackle upcoming work or rest day make it count amp varied credit lukeorrinillustration lukeorrincomosteopathy mentalhealth london evolutionosteo workingfromhome art drawingoftheday breakfast,2,London
2020-05-07 14:35:59+00:00,well done to ricardstweets summaya in earned a host of achievement points today for continually working super hard to an excellent standard in her subjects workingfromhome,2,London
2020-05-07 09:32:28+00:00,years ago today thierry henry scored the last ever goal at a once great stadium where this man is currently carrying rubbish bags highbury workingfromhome arsenal,1,London
2020-05-07 09:28:26+00:00,make yourself mentally and physically prepared for the daydont just head over and start up the laptop credit lukeorrinillustration lukeorrincomosteopathy mentalhealth london evolutionosteo workingfromhome art drawingoftheday loveyourself health,2,London
2020-05-07 08:38:58+00:00,daily tips fit fitness instafit fitnessmotivation workingfromhome working healthy healthylifesyle lockdown uklockdown stayhome croydon united kingdom,1,London
2020-05-07 07:13:27+00:00,day workingfromhome l made my first trip into london to donate blood didnt faint this time eating all the snacks is the secret it coronavirus blood giveblood nhs west end blood donor,2,London
2020-05-06 21:40:54+00:00,workingfromhome staysafe definitely easier when the weather is not calling me out but i m lucky because ilovemyjob so even at work i find pleasure and when a task is not my favourite i just try to find the instagramcompbezpuqbzfa,2,London
2020-05-06 20:00:33+00:00,one of kind handmadeinuk vintage headpiece bridalheadband weddingwednesday weddinghour workingfromhome krauszjewellerycouk,1,London
2020-05-06 18:06:59+00:00,get up at the same time everyday it sets a really important routinecredit lukeorrinillustration lukeorrincomosteopathy mentalhealth london evolutionosteo workingfromhome art drawingoftheday loveyourself health schedule time routine,2,London
2020-05-06 18:03:29+00:00,eight zoom calls in one day is not recommended holy moly knackered vitualslavetotechnology workingfromhome,0,London
2020-05-06 17:15:34+00:00,workingfromhome when you meet a proper webdesigner,1,London
2020-05-06 16:48:48+00:00,it s not too late to help us shape the future of work wearespacelab s online survey is still live and for every response we will give mins of our time to help someone who needs it spacelabcoukfutureofwork futureofwork workplacestrategy workplacedesign workingfromhome,1,London
2020-05-06 15:56:15+00:00,lockdownliving workingfromhome has given me the chance to work my way through my cd collection random selection process every so often a gem like this pops up thenathanjames signed lovemusic,2,London
2020-05-06 08:19:16+00:00,goodmorningtwitterworld workingfromhome i think i have finally gone stir crazy nothing like fuzzy hair and yorkshiretea to keep me going though lipsyncbadly,1,London
2020-05-05 19:06:15+00:00,board not bored on the tiny balcony your move day workingfromhome viewfrommywindow garden plants quarantinelife tinybalcony lockdown spring muswellhill london uk nature boardgames muswell hill,1,London
2020-05-05 18:23:15+00:00,ive found the msofficelens app really useful while workingfromhome amp dont have access to any of the usual hardwareparticularly useful for electronically storing my hand written call notes amp sharing doodled corporate structure charts with the rest of the teamteamstuesday,2,London
2020-05-05 16:18:05+00:00,danpooleactor keeping ya busy just the way we like it danpooleactor voiceover workingfromhome homestudio highfive,2,London
2020-05-05 15:57:10+00:00,day workingfromhome miles boriswalk in the forest stayathomesavelives socialdistancing,1,London
2020-05-05 15:37:02+00:00,the garden office is starting to take shape workingfromhome,1,London
2020-05-05 14:37:49+00:00,brothers power lunch thank god for this sunshine we are loving it whilst it lasts isolation stayhome groundhogday whatdayisit workingfromhome parenting twickenham,2,London
2020-05-05 14:37:49+00:00,brothers power lunch thank god for this sunshine we are loving it whilst it lasts isolation stayhome groundhogday whatdayisit workingfromhome parenting twickenham,2,London
2020-05-05 13:23:39+00:00,make your mark this givingtuesdaynow if you are workingfromhome and are no longer able to stop at a coffeeshop before your commute please consider donating the money you would normally spend on your favouritedrink to your localhospicestraphaelsorgukcoffeecall,1,London
2020-05-05 13:06:59+00:00,the new working world axioscomcoronaviruswo workfromhome wfh workingfromhome careers employment hr jobs corporate business money trade economy coronavirus coronavirusoutbreak coronavirusupdate usa us,1,London
2020-05-05 11:46:11+00:00,lets be good citizens good sons and daughters passionate professionals understanding humans compassionate friends and neighbors workingfromhome worldscanbeabetterplace bbcworld who un dotwuk,2,London
2020-05-05 10:36:54+00:00,workingfromhome you know youre in a shit job when you ask why the team are doing something unnecessary and your crapmanager tries to make out youre not being constructive in an email to everyone wtf screwyouguys,0,London
2020-05-05 09:33:56+00:00,super exciting sitting expert jo blood of posturepeopleuk is giving is excellent workingfromhome advice on bbc now chloe bullock materialise interiors animal human and planet friendly interior,2,London
2020-05-04 20:21:31+00:00,master blasters out of shot and fortunately tiny balcony out or range day workingfromhome viewfrommywindow garden plants quarantinelife tinybalcony lockdown spring muswellhill london uk,2,London
2020-05-04 19:23:41+00:00,work day will never be the same businesses coronavirus have had to transform how they work it can lead to a better worklife balancewomenbusinessowners cityworkers workingfromhome stresslesslivemore womenwarriorsnetwork successwithsandy,2,London
2020-05-04 18:20:11+00:00,today s workingfromhome fail totally frozespinning so i hollered clarkeaward to stop whatever he was doing on the wifi as it was ing up my call only to realise the microphone was still working we were then all rather graciously muted to avoid background noise,0,London
2020-05-04 18:04:53+00:00,week eight isolation monday workingfromhome nikgallo london united kingdom,1,London
2020-05-04 17:47:22+00:00,missed it live catch the replay would love to hear what you want me to cover on next weeks show microsoftteams desk phones or the new trio conference phone please comment below avtweeps workingfromhome homeworking headset bluetooth msteams twittercompolycompanyst,1,London
2020-05-04 11:52:55+00:00,working from home fuelthanks for saving our lockdown friedhats coffee filtercoffee japaneseknives chemex workingfromhome london united kingdom,2,London
2020-05-04 08:54:44+00:00,i ve always thought big desks are overrated workingfromhome,0,London
2020-05-04 08:50:03+00:00,working remotely has quickly become the new normal check out this article for tips and tools to make workingfromhome right for youappquuucordkgovwfh tips ht bibletld,1,London
2020-05-04 08:35:43+00:00,rolfatwarwick rolfatwarwick why do cats love to play with paper on desks blackcatsrule blackcatsoftwitter workingfromhome,2,London
2020-05-03 20:21:58+00:00,these masks are very handy and can be worn on your wrist when not requiredlockdown lockdownsewing handmadefacemasks facemasks protectivemasks colourfulmasks workingfromhome,2,London
2020-05-03 15:13:20+00:00,missed mewell you can have me in your lug holes once againthanks to the tech bods eagleradio i am on air now now now and until in and smart speakersradio radioshow homestudio onair workday workingfromhome surrey hampshire broadcast,1,London
2020-05-03 10:01:02+00:00,workingfromhome then why not let us know how you are getting on please take two minutes to fill out our workfromhome survey twittercomdevonopropert,1,London
2020-05-02 19:09:19+00:00,building memories is the most special part of this quarantine baby s and little girl c are growing and this time i am not watching life go by workingmum workingfromhome london united kingdom,2,London
2020-05-02 15:31:10+00:00,beautiful green fume dial the challenger cliff by emilechouriet available dcleake bablasjewellers thewatchhut watchshop watchshopcomemilechouriet saturdaythoughts saturdayvibes swiss watch athome bankholiday bankholidayweekend workingfromhome,2,London
2020-05-02 10:11:50+00:00,day workingfromhome my green fingers have been rewarded as a result of a lot of hard work and dedication i can finally harvest my bountycoronavirus cat catsofinstagram ealing united kingdom,2,London
2020-05-02 08:00:04+00:00,once again i m keeping busy and as positive as i can i m planning ahead for future projects today and doing some online courses as well so lots to do mrdanielmatthews workinghard saturdaymorning workingfromhome networking onlinecourses newprojects stayhome staysafe,2,London
2020-05-01 17:19:10+00:00,cold shower scene from tiny balcony day workingfromhome viewfrommywindow garden plants quarantinelife tinybalcony lockdown spring muswellhill london uk nature rain muswell hill,1,London
2020-05-01 17:04:27+00:00,it s friday pat yourselves on the back all you home studio voiceoverers and pour yourself a large glass of something delicious you did good voiceover workingfromhome fridayvibes,2,London
2020-05-01 11:04:32+00:00,my discworld books never let me down thankyouterrypratchett workingfromhome incrementalimprovements barking united kingdom instagramcompbpjvxchjmq,2,London
2020-05-01 09:15:28+00:00,day workingfromhome just one of the many ways she likes to let everyone know i am takencoronavirus girlfriend hesmine hesminebitch ealing united kingdom,2,London
2020-05-01 09:10:41+00:00,day workingfromhome a very unlucky place to coronavirus parking revengeofthetrees ealing united kingdom,0,London
2020-05-01 07:49:57+00:00,what do famous people s bookshelves reveal books booksareessential bookshelf reading workfromhome wfh workingfromhome readingforpleasure coronavirus coronavirusoutbreak coronavirusupdate,2,London
2020-05-01 06:45:26+00:00,happy mayday from london allotment maia in the shed with wee borderterrier dogsduringlockdown dogsoftwitter maywish mylifeinpictures workingfromhome artistontwitter wearableart bealtaine twittercomhandmadehours,2,London
2020-05-01 00:25:03+00:00,workingfromhomecheck out this guide from smartbloggerhq it includes essentials for your home office apps thatll help you workremotely and tips from the smart blogger team who have been doing this kind of thing for decades,2,London
